date,tmean,year,gdd,gdd_cumul
2007-06-20,73.66666666666667,2007,33.66666666666667,1529.5
2007-06-21,75.33333333333333,2007,35.33333333333333,1564.8333333333333
2007-06-22,71.66666666666667,2007,31.66666666666667,1596.5
2007-06-23,70.83333333333333,2007,30.83333333333333,1627.3333333333333
2007-06-24,75.16666666666667,2007,35.16666666666667,1662.5
2007-06-25,77.0,2007,37.0,1699.5
2007-06-26,75.66666666666667,2007,35.66666666666667,1735.1666666666667
2007-06-27,69.0,2007,29.0,1764.1666666666667
2007-06-28,68.5,2007,28.5,1792.6666666666667
2007-06-29,69.5,2007,29.5,1822.1666666666667
2007-06-30,72.0,2007,32.0,1854.1666666666667
2007-07-01,76.16666666666667,2007,36.16666666666667,1890.3333333333333
2007-07-02,77.0,2007,37.0,1927.3333333333333
2007-07-03,77.5,2007,37.5,1964.8333333333333
2007-07-04,73.5,2007,33.5,1998.3333333333333
2007-07-05,72.33333333333333,2007,32.33333333333333,2030.6666666666667
2007-07-06,73.16666666666667,2007,33.16666666666667,2063.8333333333335
2007-07-07,74.66666666666667,2007,34.66666666666667,2098.5
2007-07-08,76.0,2007,36.0,2134.5
2007-07-09,72.0,2007,32.0,2166.5
2007-07-10,74.16666666666667,2007,34.16666666666667,2200.6666666666665
2007-07-11,67.83333333333333,2007,27.83333333333333,2228.5
2007-07-12,69.83333333333333,2007,29.83333333333333,2258.3333333333335
2007-07-13,69.33333333333333,2007,29.33333333333333,2287.6666666666665
2007-07-14,72.66666666666667,2007,32.66666666666667,2320.3333333333335
2007-07-15,74.0,2007,34.0,2354.3333333333335
2007-07-16,75.5,2007,35.5,2389.8333333333335
2007-07-17,78.0,2007,38.0,2427.8333333333335
2007-07-18,78.66666666666667,2007,38.66666666666667,2466.5
2007-07-19,74.83333333333333,2007,34.83333333333333,2501.3333333333335
2007-07-20,74.33333333333333,2007,34.33333333333333,2535.6666666666665
2007-07-21,76.66666666666667,2007,36.66666666666667,2572.3333333333335
2007-07-22,78.16666666666667,2007,38.16666666666667,2610.5
2007-07-23,77.5,2007,37.5,2648.0
2007-07-24,77.66666666666667,2007,37.66666666666667,2685.6666666666665
2007-07-25,77.66666666666667,2007,37.66666666666667,2723.3333333333335
2007-07-26,75.0,2007,35.0,2758.3333333333335
2007-07-27,71.33333333333333,2007,31.33333333333333,2789.6666666666665
2007-07-28,70.66666666666667,2007,30.66666666666667,2820.3333333333335
2007-07-29,70.0,2007,30.0,2850.3333333333335
2007-07-30,72.0,2007,32.0,2882.3333333333335
2007-07-31,73.16666666666667,2007,33.16666666666667,2915.5
2007-08-01,74.66666666666667,2007,34.66666666666667,2950.1666666666665
2007-08-02,71.5,2007,31.5,2981.6666666666665
2007-08-03,73.83333333333333,2007,33.83333333333333,3015.5
2007-08-04,74.83333333333333,2007,34.83333333333333,3050.3333333333335
2007-08-05,73.83333333333333,2007,33.83333333333333,3084.1666666666665
2007-08-06,72.5,2007,32.5,3116.6666666666665
2007-08-07,70.33333333333333,2007,30.33333333333333,3147.0
2007-08-08,71.16666666666667,2007,31.16666666666667,3178.1666666666665
2007-08-09,73.83333333333333,2007,33.83333333333333,3212.0
2007-08-10,75.0,2007,35.0,3247.0
2007-08-11,74.83333333333333,2007,34.83333333333333,3281.8333333333335
2007-08-12,75.83333333333333,2007,35.83333333333333,3317.6666666666665
2007-08-13,77.33333333333333,2007,37.33333333333333,3355.0
2007-08-14,79.33333333333333,2007,39.33333333333333,3394.3333333333335
2007-08-15,73.16666666666667,2007,33.16666666666667,3427.5
2007-08-16,70.83333333333333,2007,30.83333333333333,3458.3333333333335
2007-08-17,72.33333333333333,2007,32.33333333333333,3490.6666666666665
2007-08-18,73.33333333333333,2007,33.33333333333333,3524.0
2007-08-19,72.5,2007,32.5,3556.5
2007-08-20,75.33333333333333,2007,35.33333333333333,3591.8333333333335
2007-08-21,74.16666666666667,2007,34.16666666666667,3626.0
2007-08-22,73.0,2007,33.0,3659.0
2007-08-23,67.83333333333333,2007,27.83333333333333,3686.8333333333335
2007-08-24,66.16666666666667,2007,26.16666666666667,3713.0
2007-08-25,67.33333333333333,2007,27.33333333333333,3740.3333333333335
